market_id,classifier_label,tag_id,tag_slug,feat_jump_zcount_ge_2,feat_jump_zrate_ge_2,feat_jump_zcount_ge_3,feat_jump_zrate_ge_3,feat_jump_count_ge_p95,feat_jump_rate_ge_p95,feat_jump_count_ge_p99,feat_jump_rate_ge_p99,feat_jump_max_abs,feat_jump_top3_sum_abs,feat_jump_top3_frac_total_move,feat_return_volatility,feat_time_to_close_hours,feat_raw_prints_per_hour,feat_ob_spread,feat_ob_spread_over_mid,feat_ob_imbalance_topn,feat_ob_mid,feat_ob_log_bid_ask_depth_ratio
700395,Finance,120,finance,-0.05716570974173123,-0.08704670680439541,-0.35234777122145605,-0.3744567380869984,-1.2900929624262536,-1.2955048303097902,-0.684039009926683,-0.6848181124165857,0.6155110023575013,1.0351336246722824,-0.06990357829685778,0.7157357183388091,-0.005395383519558633,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-0.42921026687276514,0.09166984970282081,-0.2192462017799436
631183,Finance,120,finance,1.02954877247732,1.1374164178253288,1.024266776806558,1.1254915823754919,-1.294674936424867,-1.2913319802327627,-0.684039009926683,-0.6831516426258306,-0.29650530007960885,-0.29113218054281453,-0.7789866039284723,-0.2468254636131583,-0.6722394079589278,-0.736818809095437,0.14805556993047436,0.14805556993047436,-1.1367999761116234,0.09166984970282081,-1.2711773105993585
694936,Business,107,business,-0.05716570974173123,-0.08704670680439541,0.4342891133659806,0.38655894432205684,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.044500795458828235,0.05754212205673192,-0.16910227057095203,-0.015270674033247522,-0.005395383519558633,0.649047289516671,-0.05057798972780084,-0.05057798972780084,0.20305273630935092,0.09166984970282081,0.21964711601097425
616902,Business,107,business,0.48619153136779436,0.5690528347643906,1.024266776806558,1.1254915823754919,-1.308420858420707,-1.3060183769672757,-0.684039009926683,-0.6831516426258306,0.4295076775183543,0.5300446816542481,-0.5108492805076509,0.44639184393752757,-0.005395383519558633,0.09470085007182749,0.14805556993047436,0.14805556993047436,-0.7795750713333098,0.09166984970282081,-0.5616384789613394
1203147,Business,107,business,-0.19300502001911263,-0.21938916273542475,-0.35234777122145605,-0.3744567380869984,-1.2717650664318,-1.277266422168247,-0.684039009926683,-0.6848181124165857,-0.1285022969990885,-0.12168298675611916,-0.17044706942953253,-0.18302791661524528,-0.6722394079589278,0.09470085007182749,0.14805556993047436,0.14805556993047436,1.1666884125688752,0.09166984970282081,0.8593983394444785
616913,Business,107,business,-1.1438801919607824,-1.14578635425263,-1.1389846558088925,-1.1354724204960536,0.7901232329442232,0.7745544937553648,1.4905711610493648,1.4689476447892442,-0.4525080886543777,-0.522495502828495,1.5939290330277178,-0.48804846645365474,-0.005395383519558633,-0.4596455893730161,0.14805556993047436,0.14805556993047436,-0.8602252503020832,0.09166984970282081,-0.6669941107302045
700396,Business,107,business,0.7578701519225571,0.8532346262948598,0.6309483345128397,0.7169552617965238,-1.294674936424867,-1.2913319802327627,-0.684039009926683,-0.6831516426258306,0.25550456718495806,0.3182331894208791,-0.6509244901879793,0.38114680590336053,-0.005395383519558633,-0.736818809095437,-0.05057798972780084,-0.05057798972780084,0.20712422593095395,0.09166984970282081,0.22220203536396108
616908,Business,107,business,0.21451291081303156,0.17763820505766326,0.8276075556596989,0.7670667855265845,-1.294674936424867,-1.3000644323451758,-0.6703334836390188,-0.6712439584846163,-0.42850765964287474,-0.4768745660397693,-0.5012675886402669,-0.45056378045962603,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.9348671706403594,0.09166984970282081,-0.7813315862257011
616912,Business,107,business,-0.7363622611286382,-0.7487589864595421,-0.5490069923683152,-0.5647106586892622,0.7901232329442232,0.7745544937553648,1.4905711610493648,1.4689476447892442,-0.4525080886543777,-0.5094609494602876,0.8082302999022236,-0.48043282155762684,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.86615700710927,0.09166984970282081,-0.6754040044537335
691340,Business,107,business,0.07867360053565017,0.04529574912663392,0.040970671072262266,0.0060511031175291986,-1.2900929624262536,-1.2955048303097902,-0.684039009926683,-0.6848181124165857,1.251522371162329,1.8367586568170347,-0.28618237927700635,1.5132056181003901,-0.005395383519558633,0.649047289516671,0.14805556993047436,0.14805556993047436,0.6490477792570963,0.09166984970282081,0.49814691347389967
616914,Business,107,business,1.5729060135868456,1.5480681186944112,1.220925997953417,1.189406355573893,0.753467440955316,0.7745544937553648,-0.6794705011641283,-0.6798342264415639,-0.44050787414862624,-0.4931677577500284,-0.7448951027877061,-0.45553314531096983,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.6525835122080796,0.09166984970282081,-0.4210777571065591
616911,Business,107,business,-0.8722015714060196,-0.8811014423905714,-0.7456662135151744,-0.754964579291526,0.7901232329442232,0.7745544937553648,1.4905711610493648,1.4689476447892442,-0.4525080886543777,-0.5094609494602876,1.5939290330277178,-0.48246427043862944,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.8698333250801865,0.09166984970282081,-0.6806684015679061
631185,Business,107,business,-0.6005229508512568,-0.6164165305285128,-0.35234777122145605,-0.3744567380869984,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.4525080886543777,-0.5094609494602876,0.8082302999022233,-0.4814059474320952,-0.6722394079589278,0.09470085007182749,0.14805556993047436,0.14805556993047436,-0.9632635681933195,0.09166984970282081,-0.830647138831817
694938,Business,107,business,-0.328844330296494,-0.3517316186664541,-0.7456662135151744,-0.754964579291526,0.7901232329442232,0.7745544937553648,-0.6794705011641283,-0.6802933944392626,1.6355292353463755,2.012725127287834,0.2536194294606983,1.4822513383978553,-0.005395383519558633,0.3718740697942502,-0.05057798972780084,-0.05057798972780084,0.7290870864962797,0.09166984970282081,0.5495373373071555
631187,Business,107,business,-0.6005229508512568,-0.6164165305285128,-0.35234777122145605,-0.3744567380869984,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.4525080886543777,-0.5094609494602876,0.8082302999022233,-0.4814059474320952,-0.6722394079589278,-0.18247236965059335,0.14805556993047436,0.14805556993047436,-1.108036460662724,0.09166984970282081,-1.171411213958405
631186,Business,107,business,-1.1438801919607824,-1.136037914418425,-1.1389846558088925,-1.1214581808088333,0.6389180909899814,0.7745544937553648,1.339810371885059,1.4689476447892442,-0.4525080886543777,-0.522495502828495,1.5939290330277178,-0.4877735683526858,-0.6722394079589278,0.09470085007182749,0.14805556993047436,0.14805556993047436,-1.090106391807659,0.09166984970282081,-1.117000178360578
616910,Business,107,business,0.07867360053565017,0.04529574912663392,0.6309483345128397,0.5768128649243206,0.7901232329442232,0.7745544937553648,-0.6794705011641283,-0.6802933944392626,-0.4525080886543777,-0.5094609494602876,-0.2019537855448402,-0.47778524616029006,-0.005395383519558633,0.649047289516671,0.14805556993047436,0.14805556993047436,-0.8834815795153262,0.09166984970282081,-0.7005757134863869
609655,Business,107,business,0.7578701519225571,0.7070080287817806,1.6142444402471352,1.5280824679356397,-1.294674936424867,-1.3000644323451758,-0.6794705011641283,-0.6802933944392626,-0.10450186798758555,-0.040217028204822904,-0.7760474734491825,0.02813643461435019,0.10695333798924811,-0.18247236965059335,-0.05057798972780084,-0.05057798972780084,1.292446920449028,0.09166984970282081,0.9648046705317002
616907,Business,107,business,0.6220308416451757,0.5746655728507513,0.040970671072262266,0.0060511031175291986,-1.2671830924331868,-1.272706820132861,-0.6794705011641283,-0.6802933944392626,-0.42250755238999904,-0.46384001267156194,-0.6509244901879798,-0.43710633039450847,-0.005395383519558633,0.649047289516671,0.14805556993047436,0.14805556993047436,-0.9831931513269151,0.09166984970282081,-0.8676874853247779
631184,Business,107,business,-0.328844330296494,-0.3517316186664541,-0.1556885500745969,-0.1842028174847346,-1.2992569104234803,-1.3046240343805615,-0.684039009926683,-0.6848181124165857,1.8695334182085286,1.3609974588774667,0.02388738857677373,1.1886712634002132,-0.6722394079589278,0.649047289516671,0.14805556993047436,0.14805556993047436,-1.1310240581698134,0.09166984970282081,-1.2496881403004143
694940,Business,107,business,-0.19300502001911263,-0.21938916273542475,0.040970671072262266,0.0060511031175291986,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,0.5555099298287444,1.067720008092801,-0.1615059743157285,0.8459720236345314,-0.005395383519558633,0.649047289516671,-0.05057798972780084,-0.05057798972780084,-0.4645079700745539,0.09166984970282081,-0.24842556313533243
616903,Business,107,business,0.7578701519225571,0.7070080287817806,1.6142444402471352,1.5280824679356397,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,0.015500277069928754,0.09012850547724977,-0.3546038251235084,0.047657135457301034,-0.005395383519558633,0.3718740697942502,-0.05057798972780084,-0.05057798972780084,-1.0738574314624751,0.09166984970282081,-1.0717367374898514
616904,Business,107,business,1.708745323864227,1.633405220298986,-0.35234777122145605,-0.3744567380869984,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.10450186798758555,0.05754212205673192,-0.6364415642317496,0.07964061015669933,-0.005395383519558633,-0.18247236965059335,-0.05057798972780084,-0.05057798972780084,-1.1249290818130562,0.09166984970282081,-1.227863293622597
